,entity,year,source,production_percent,consumption_percent,renewable,cp_ratio,production_relative_to_source,consumption_relative_to_source,cp_ratio_relative_to_source,date
6831,Colombia,2011,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2011-01-01
6832,Colombia,2012,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2012-01-01
6833,Colombia,2013,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2013-01-01
6834,Colombia,2014,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2014-01-01
6835,Colombia,2015,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2015-01-01
6836,Colombia,2016,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2016-01-01
6837,Colombia,2017,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2017-01-01
6838,Colombia,2018,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2018-01-01
6839,Colombia,2019,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2019-01-01
6840,Croatia,2000,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2000-01-01
6841,Croatia,2001,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2001-01-01
6842,Croatia,2002,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2002-01-01
6843,Croatia,2003,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2003-01-01
6844,Croatia,2004,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2004-01-01
6845,Croatia,2005,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2005-01-01
6846,Croatia,2006,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2006-01-01
6847,Croatia,2007,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2007-01-01
6848,Croatia,2008,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2008-01-01
6849,Croatia,2009,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2009-01-01
6850,Croatia,2010,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2010-01-01
6851,Croatia,2011,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2011-01-01
6852,Croatia,2012,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2012-01-01
6853,Croatia,2013,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2013-01-01
6854,Croatia,2014,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2014-01-01
6855,Croatia,2015,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2015-01-01
6856,Croatia,2016,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2016-01-01
6857,Croatia,2017,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2017-01-01
6858,Croatia,2018,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2018-01-01
6859,Croatia,2019,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2019-01-01
6860,Cyprus,2000,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2000-01-01
6861,Cyprus,2001,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2001-01-01
6862,Cyprus,2002,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2002-01-01
6863,Cyprus,2003,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2003-01-01
6864,Cyprus,2004,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2004-01-01
6865,Cyprus,2005,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2005-01-01
6866,Cyprus,2006,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2006-01-01
6867,Cyprus,2007,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2007-01-01
6868,Cyprus,2008,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2008-01-01
6869,Cyprus,2009,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2009-01-01
6870,Cyprus,2010,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2010-01-01
6871,Cyprus,2011,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2011-01-01
6872,Cyprus,2012,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2012-01-01
6873,Cyprus,2013,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2013-01-01
6874,Cyprus,2014,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2014-01-01
6875,Cyprus,2015,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2015-01-01
6876,Cyprus,2016,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2016-01-01
6877,Cyprus,2017,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2017-01-01
6878,Cyprus,2018,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2018-01-01
6879,Cyprus,2019,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2019-01-01
6880,Czechia,2000,nuclear,18.63943942441411,7.979,False,0.42807081362913907,0.8454412952826323,0.8405530743081939,1.1578134445408552,2000-01-01
6881,Czechia,2001,nuclear,19.868148184728973,8.414,False,0.42349190884670146,0.8539617126359753,0.8482735149573253,1.1453376985228247,2001-01-01
6882,Czechia,2002,nuclear,24.657055012037286,10.595,False,0.4296944624906602,0.8813896132373692,0.8794731639750298,1.1622070996639906,2002-01-01
6883,Czechia,2003,nuclear,31.24066407132004,13.751,False,0.44016349872101057,0.9090620762172598,0.9104246434335641,1.1901636114657284,2003-01-01
6884,Czechia,2004,nuclear,31.417641686671853,13.568,False,0.4318592762408352,0.9096931895002431,0.9089410828222632,1.168040803782607,2004-01-01
6885,Czechia,2005,nuclear,30.181317732589697,12.861,False,0.4261245355139922,0.9051787016929626,0.9029023017668222,1.1525259870610907,2005-01-01
6886,Czechia,2006,nuclear,31.136128346167,13.21,False,0.4242659798011211,0.9086869776926787,0.9059463291140716,1.1474556097275872,2006-01-01
6887,Czechia,2007,nuclear,29.82051087826532,13.34,False,0.44734310738193483,0.9038129826055393,0.9070483256014521,1.2089694645672373,2007-01-01
6888,Czechia,2008,nuclear,31.8764399984575,13.717,False,0.4303178146826862,0.911306739870943,0.9101513538752967,1.1638897470588405,2008-01-01
6889,Czechia,2009,nuclear,33.33471697075738,14.572,False,0.43714185462510974,0.9162299313814961,0.9167176999173687,1.1821603548087722,2009-01-01
6890,Czechia,2010,nuclear,32.85060805245866,14.304,False,0.4354257302378741,0.9146290311872354,0.9147258558652621,1.177591332333489,2010-01-01
6891,Czechia,2011,nuclear,32.62582071103898,14.688,False,0.4501955714796869,0.9138745766460126,0.9175620879228076,1.2163598723195104,2011-01-01
6892,Czechia,2012,nuclear,35.010850777528645,15.754,False,0.44997478353515313,0.9215340056806823,0.924858587981927,1.2157894688236481,2012-01-01
6893,Czechia,2013,nuclear,35.77776479354135,16.192,False,0.4525715928157424,0.9238453491788665,0.927634949907711,1.2224810479666377,2013-01-01
6894,Czechia,2014,nuclear,35.67319536921575,16.237,False,0.4551596747066776,0.9235342456004817,0.927913468778288,1.2291127938609019,2014-01-01
6895,Czechia,2015,nuclear,32.52119875457658,14.536,False,0.4469699936246786,0.9135209849108873,0.9164534966406952,1.2079993778887865,2015-01-01
6896,Czechia,2016,nuclear,29.39079361922265,13.178,False,0.4483716966179882,0.9021564786230634,0.9056724672813001,1.211639701299819,2016-01-01
6897,Czechia,2017,nuclear,33.03892176318367,14.743,False,0.44623126946075453,0.9152556097886722,0.9179587893219897,1.206076389620516,2017-01-01
6898,Czechia,2018,nuclear,34.44918115282223,15.503,False,0.450025210504312,0.9197963842907255,0.9232119488248747,1.2159197704845484,2018-01-01
6899,Czechia,2019,nuclear,35.4298103256186,15.812,False,0.44629084532712426,0.9228052465594431,0.9252332060032697,1.2062315873721858,2019-01-01
6900,Denmark,2000,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2000-01-01
6901,Denmark,2001,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2001-01-01
6902,Denmark,2002,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2002-01-01
6903,Denmark,2003,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2003-01-01
6904,Denmark,2004,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2004-01-01
6905,Denmark,2005,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2005-01-01
6906,Denmark,2006,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2006-01-01
6907,Denmark,2007,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2007-01-01
6908,Denmark,2008,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2008-01-01
6909,Denmark,2009,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2009-01-01
6910,Denmark,2010,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2010-01-01
6911,Denmark,2011,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2011-01-01
6912,Denmark,2012,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2012-01-01
6913,Denmark,2013,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2013-01-01
6914,Denmark,2014,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2014-01-01
6915,Denmark,2015,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2015-01-01
6916,Denmark,2016,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2016-01-01
6917,Denmark,2017,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2017-01-01
6918,Denmark,2018,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2018-01-01
6919,Denmark,2019,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2019-01-01
6920,Ecuador,2000,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2000-01-01
6921,Ecuador,2001,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2001-01-01
6922,Ecuador,2002,nuclear,0.0,0.0,False,0.0,0.0,0.0,-0.9137958562442131,2002-01-01
